83, "Rise &amp; Fall of Flingel Bunt Backing", "http://goran.tangring.com/backings/The%20Rise%20&%20Fall%20of%20Flingel%20Bunt%20Backing.mp3", "http://goran.tangring.com/tabs/flinglebunt.tab", "http://goran.tangring.com/chords/C_flinglebunt.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Rise%20and%20Fall%20of%20Flingel%20Bunt.mp3"
84, "Round and Round Backing track", "http://goran.tangring.com/backings/Round%20and%20Round%20Backing%20track(Goran).mp3", "http://goran.tangring.com/tabs/roundandround.tab", "http://goran.tangring.com/chords/C_roundandround.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Round%20and%20Round.mp3"
85, "Sacha backing", "http://goran.tangring.com/backings/Sacha%20backing.mp3", "http://goran.tangring.com/tabs/Sacha_Hank_B_Marvin[1].txt", "", ""
86, "Santa Ana Backing Track", "http://goran.tangring.com/backings/Santa%20Ana%20Backing%20Track(Goran).mp3", "http://goran.tangring.com/tabs/Santa%20Ana.tab", "http://goran.tangring.com/chords/SantaAna.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Santa%20Ana.mp3"
87, "Shadoogie Backing Track", "http://goran.tangring.com/backings/Shadoogie%20backing.mp3", "http://goran.tangring.com/tabs/Shadoogie%20tab.txt", "", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Shadoogie.mp3"
88, "Shazam Backing track", "http://goran.tangring.com/backings/Shazam%20Backing%20track(Goran).mp3", "http://goran.tangring.com/tabs/Shazam_tab_by%20Goran.tab", "", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Shazam.mp3"
89, "Shindig Backing Track", "http://goran.tangring.com/backings/Shindig%20Backing%20Track(Goran).mp3", "http://goran.tangring.com/tabs/shindig.tab", "http://goran.tangring.com/chords/Shindig.doc", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Shindig.mp3"
90, "Shotgun backing", "http://goran.tangring.com/backings/Shotgun%20backing.mp3", "http://goran.tangring.com/tabs/Shotgun_TAB.txt", "", ""
91, "Sleepwalk Backing Track", "http://goran.tangring.com/backings/Sleepwalk%20Backing%20Track(Goran).mp3", "http://goran.tangring.com/tabs/Sleepwalk%20tab.txt", "http://goran.tangring.com/chords/Sleepwalk.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Sleep%20walk.mp3"
92, "Snap, Crackle &amp; How's Your Dad, no lead", "http://goran.tangring.com/backings/Snap,%20Crackle%20and%20How's%20your%20Dad%20backing%20no%20lead.mp3", "http://goran.tangring.com/tabs/Snap,%20Crackle%20and%20How's%20your%20dad%20Tab.txt", "http://goran.tangring.com/chords/Snap%20Crackle%20and%20How's%20Your%20Dad.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Snap,%20Crackle%20and%20How's%20your%20dad.mp3"
93, "Snap, Crackle &amp; How's Your Dad, with 2:nd lead", "http://goran.tangring.com/backings/Snap,%20Crackle%20and%20How's%20your%20Dad%20backing%20with%20second%20guit.mp3", "", "", ""
94, "South of the border backing", "http://goran.tangring.com/backings/South%20of%20the%20border%20backing.mp3", "http://goran.tangring.com/tabs/South_Of_The_Border_Goran.TAB", "http://goran.tangring.com/chords/South%20of%20the%20Boarder%20chordsl.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20South%20of%20the%20border.mp3"
95, "Spring is nearly here_backing", "http://goran.tangring.com/backings/Spring%20is%20nearly%20here_backing.mp3", "http://goran.tangring.com/tabs/Spring%20is%20nearly%20here.tab", "http://goran.tangring.com/chords/Spring%20is%20nearly%20here%20chords.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Spring%20is%20nearly%20here.mp3"
96, "Stars fell on Stockton backing", "http://goran.tangring.com/backings/Stars%20fell%20on%20Stockton%20backing.mp3", "http://goran.tangring.com/tabs/starsfellonstockton.tab", "http://goran.tangring.com/chords/STARS%20FELL%20ON%20STOCKTON.doc", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Stars%20fell%20on%20Stockton.mp3"
97, "Stingray backing", "http://goran.tangring.com/backings/Stingray%20backing.mp3", "http://goran.tangring.com/tabs/Stingray_The_Shadows_tab.doc", "http://goran.tangring.com/chords/Stingray.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Stingray.mp3"
